1,"tensor(0.1298, device='cuda:0')","tensor(0.1571, device='cuda:0')","tensor(0.1304, device='cuda:0')","tensor(0.1613, device='cuda:0')","tensor(6.1606, device='cuda:0')","tensor(137.6663, device='cuda:0')","tensor(47.5021, device='cuda:0')","tensor(0., device='cuda:0')"
51,"tensor(0.0421, device='cuda:0')","tensor(0.0464, device='cuda:0')","tensor(0.0449, device='cuda:0')","tensor(0.0487, device='cuda:0')","tensor(6.4255, device='cuda:0')","tensor(3.5798, device='cuda:0')","tensor(16.4443, device='cuda:0')","tensor(0., device='cuda:0')"
52,"tensor(0.0440, device='cuda:0')","tensor(0.0594, device='cuda:0')","tensor(0.0450, device='cuda:0')","tensor(0.0562, device='cuda:0')","tensor(6.5297, device='cuda:0')","tensor(3.7747, device='cuda:0')","tensor(16.7196, device='cuda:0')","tensor(0., device='cuda:0')"
53,"tensor(0.0432, device='cuda:0')","tensor(0.0491, device='cuda:0')","tensor(0.0452, device='cuda:0')","tensor(0.0516, device='cuda:0')","tensor(6.3038, device='cuda:0')","tensor(3.7297, device='cuda:0')","tensor(16.7692, device='cuda:0')","tensor(0., device='cuda:0')"
54,"tensor(0.0416, device='cuda:0')","tensor(0.0589, device='cuda:0')","tensor(0.0435, device='cuda:0')","tensor(0.0603, device='cuda:0')","tensor(6.0171, device='cuda:0')","tensor(3.5868, device='cuda:0')","tensor(15.8624, device='cuda:0')","tensor(0., device='cuda:0')"
55,"tensor(0.0426, device='cuda:0')","tensor(0.0504, device='cuda:0')","tensor(0.0430, device='cuda:0')","tensor(0.0516, device='cuda:0')","tensor(5.8992, device='cuda:0')","tensor(3.5166, device='cuda:0')","tensor(15.7502, device='cuda:0')","tensor(0., device='cuda:0')"
56,"tensor(0.0356, device='cuda:0')","tensor(0.0597, device='cuda:0')","tensor(0.0391, device='cuda:0')","tensor(0.0603, device='cuda:0')","tensor(5.2549, device='cuda:0')","tensor(3.2066, device='cuda:0')","tensor(13.8345, device='cuda:0')","tensor(0., device='cuda:0')"
57,"tensor(0.0417, device='cuda:0')","tensor(0.0586, device='cuda:0')","tensor(0.0423, device='cuda:0')","tensor(0.0591, device='cuda:0')","tensor(5.7425, device='cuda:0')","tensor(3.4042, device='cuda:0')","tensor(15.4814, device='cuda:0')","tensor(0., device='cuda:0')"
58,"tensor(0.0400, device='cuda:0')","tensor(0.0547, device='cuda:0')","tensor(0.0415, device='cuda:0')","tensor(0.0568, device='cuda:0')","tensor(5.7261, device='cuda:0')","tensor(3.4320, device='cuda:0')","tensor(15.5411, device='cuda:0')","tensor(0., device='cuda:0')"
59,"tensor(0.0411, device='cuda:0')","tensor(0.0581, device='cuda:0')","tensor(0.0435, device='cuda:0')","tensor(0.0585, device='cuda:0')","tensor(5.8455, device='cuda:0')","tensor(3.5132, device='cuda:0')","tensor(15.7794, device='cuda:0')","tensor(0., device='cuda:0')"
60,"tensor(0.0345, device='cuda:0')","tensor(0.0556, device='cuda:0')","tensor(0.0362, device='cuda:0')","tensor(0.0567, device='cuda:0')","tensor(4.6321, device='cuda:0')","tensor(3.1632, device='cuda:0')","tensor(13.2285, device='cuda:0')","tensor(0., device='cuda:0')"
61,"tensor(0.0362, device='cuda:0')","tensor(0.0539, device='cuda:0')","tensor(0.0385, device='cuda:0')","tensor(0.0564, device='cuda:0')","tensor(5.3226, device='cuda:0')","tensor(3.1832, device='cuda:0')","tensor(14.0220, device='cuda:0')","tensor(0., device='cuda:0')"
62,"tensor(0.0352, device='cuda:0')","tensor(0.0519, device='cuda:0')","tensor(0.0360, device='cuda:0')","tensor(0.0549, device='cuda:0')","tensor(5.0341, device='cuda:0')","tensor(2.8679, device='cuda:0')","tensor(12.4855, device='cuda:0')","tensor(0., device='cuda:0')"
63,"tensor(0.0362, device='cuda:0')","tensor(0.0552, device='cuda:0')","tensor(0.0397, device='cuda:0')","tensor(0.0565, device='cuda:0')","tensor(5.2782, device='cuda:0')","tensor(3.1481, device='cuda:0')","tensor(13.7076, device='cuda:0')","tensor(0., device='cuda:0')"
64,"tensor(0.0377, device='cuda:0')","tensor(0.0511, device='cuda:0')","tensor(0.0379, device='cuda:0')","tensor(0.0533, device='cuda:0')","tensor(5.3841, device='cuda:0')","tensor(3.0177, device='cuda:0')","tensor(13.8492, device='cuda:0')","tensor(0., device='cuda:0')"
65,"tensor(0.0339, device='cuda:0')","tensor(0.0599, device='cuda:0')","tensor(0.0377, device='cuda:0')","tensor(0.0586, device='cuda:0')","tensor(4.7190, device='cuda:0')","tensor(3.0661, device='cuda:0')","tensor(13.0150, device='cuda:0')","tensor(0., device='cuda:0')"
66,"tensor(0.0358, device='cuda:0')","tensor(0.0506, device='cuda:0')","tensor(0.0366, device='cuda:0')","tensor(0.0537, device='cuda:0')","tensor(4.9230, device='cuda:0')","tensor(2.9520, device='cuda:0')","tensor(13.2670, device='cuda:0')","tensor(0., device='cuda:0')"
67,"tensor(0.0418, device='cuda:0')","tensor(0.0514, device='cuda:0')","tensor(0.0448, device='cuda:0')","tensor(0.0502, device='cuda:0')","tensor(5.8468, device='cuda:0')","tensor(3.4508, device='cuda:0')","tensor(15.5747, device='cuda:0')","tensor(0., device='cuda:0')"
68,"tensor(0.0383, device='cuda:0')","tensor(0.0462, device='cuda:0')","tensor(0.0402, device='cuda:0')","tensor(0.0491, device='cuda:0')","tensor(5.1688, device='cuda:0')","tensor(3.1984, device='cuda:0')","tensor(14.2141, device='cuda:0')","tensor(0., device='cuda:0')"
69,"tensor(0.0360, device='cuda:0')","tensor(0.0549, device='cuda:0')","tensor(0.0388, device='cuda:0')","tensor(0.0592, device='cuda:0')","tensor(4.6835, device='cuda:0')","tensor(3.2313, device='cuda:0')","tensor(13.6045, device='cuda:0')","tensor(0., device='cuda:0')"
70,"tensor(0.0413, device='cuda:0')","tensor(0.0518, device='cuda:0')","tensor(0.0434, device='cuda:0')","tensor(0.0579, device='cuda:0')","tensor(5.5607, device='cuda:0')","tensor(3.3035, device='cuda:0')","tensor(14.6864, device='cuda:0')","tensor(0., device='cuda:0')"
71,"tensor(0.0393, device='cuda:0')","tensor(0.0503, device='cuda:0')","tensor(0.0446, device='cuda:0')","tensor(0.0533, device='cuda:0')","tensor(5.4565, device='cuda:0')","tensor(3.3440, device='cuda:0')","tensor(14.5897, device='cuda:0')","tensor(0., device='cuda:0')"
72,"tensor(0.0381, device='cuda:0')","tensor(0.0481, device='cuda:0')","tensor(0.0401, device='cuda:0')","tensor(0.0510, device='cuda:0')","tensor(5.0226, device='cuda:0')","tensor(3.1564, device='cuda:0')","tensor(13.8456, device='cuda:0')","tensor(0., device='cuda:0')"
73,"tensor(0.0368, device='cuda:0')","tensor(0.0470, device='cuda:0')","tensor(0.0380, device='cuda:0')","tensor(0.0499, device='cuda:0')","tensor(5.0178, device='cuda:0')","tensor(3.0582, device='cuda:0')","tensor(13.3428, device='cuda:0')","tensor(0., device='cuda:0')"
74,"tensor(0.0354, device='cuda:0')","tensor(0.0591, device='cuda:0')","tensor(0.0406, device='cuda:0')","tensor(0.0580, device='cuda:0')","tensor(4.9902, device='cuda:0')","tensor(3.1415, device='cuda:0')","tensor(13.6614, device='cuda:0')","tensor(0., device='cuda:0')"
75,"tensor(0.0414, device='cuda:0')","tensor(0.0433, device='cuda:0')","tensor(0.0418, device='cuda:0')","tensor(0.0444, device='cuda:0')","tensor(5.3216, device='cuda:0')","tensor(3.3214, device='cuda:0')","tensor(14.5964, device='cuda:0')","tensor(0., device='cuda:0')"
76,"tensor(0.0387, device='cuda:0')","tensor(0.0518, device='cuda:0')","tensor(0.0420, device='cuda:0')","tensor(0.0512, device='cuda:0')","tensor(5.2192, device='cuda:0')","tensor(3.2650, device='cuda:0')","tensor(14.3809, device='cuda:0')","tensor(0., device='cuda:0')"
77,"tensor(0.0338, device='cuda:0')","tensor(0.0468, device='cuda:0')","tensor(0.0350, device='cuda:0')","tensor(0.0487, device='cuda:0')","tensor(4.3587, device='cuda:0')","tensor(2.9364, device='cuda:0')","tensor(12.3776, device='cuda:0')","tensor(0., device='cuda:0')"
78,"tensor(0.0441, device='cuda:0')","tensor(0.0550, device='cuda:0')","tensor(0.0451, device='cuda:0')","tensor(0.0535, device='cuda:0')","tensor(5.7836, device='cuda:0')","tensor(3.5651, device='cuda:0')","tensor(15.7511, device='cuda:0')","tensor(0., device='cuda:0')"
79,"tensor(0.0375, device='cuda:0')","tensor(0.0511, device='cuda:0')","tensor(0.0393, device='cuda:0')","tensor(0.0522, device='cuda:0')","tensor(4.9601, device='cuda:0')","tensor(3.1183, device='cuda:0')","tensor(13.6769, device='cuda:0')","tensor(0., device='cuda:0')"
80,"tensor(0.0359, device='cuda:0')","tensor(0.0478, device='cuda:0')","tensor(0.0368, device='cuda:0')","tensor(0.0519, device='cuda:0')","tensor(4.3779, device='cuda:0')","tensor(3.1876, device='cuda:0')","tensor(13.1893, device='cuda:0')","tensor(0., device='cuda:0')"
81,"tensor(0.0387, device='cuda:0')","tensor(0.0417, device='cuda:0')","tensor(0.0420, device='cuda:0')","tensor(0.0447, device='cuda:0')","tensor(5.3460, device='cuda:0')","tensor(3.2294, device='cuda:0')","tensor(14.2479, device='cuda:0')","tensor(0., device='cuda:0')"
82,"tensor(0.0353, device='cuda:0')","tensor(0.0573, device='cuda:0')","tensor(0.0369, device='cuda:0')","tensor(0.0572, device='cuda:0')","tensor(4.3797, device='cuda:0')","tensor(2.8256, device='cuda:0')","tensor(12.1074, device='cuda:0')","tensor(0., device='cuda:0')"
83,"tensor(0.0380, device='cuda:0')","tensor(0.0502, device='cuda:0')","tensor(0.0397, device='cuda:0')","tensor(0.0537, device='cuda:0')","tensor(4.7948, device='cuda:0')","tensor(3.1126, device='cuda:0')","tensor(13.4164, device='cuda:0')","tensor(0., device='cuda:0')"
84,"tensor(0.0348, device='cuda:0')","tensor(0.0536, device='cuda:0')","tensor(0.0380, device='cuda:0')","tensor(0.0558, device='cuda:0')","tensor(4.5184, device='cuda:0')","tensor(2.9789, device='cuda:0')","tensor(12.7509, device='cuda:0')","tensor(0., device='cuda:0')"
85,"tensor(0.0414, device='cuda:0')","tensor(0.0531, device='cuda:0')","tensor(0.0431, device='cuda:0')","tensor(0.0549, device='cuda:0')","tensor(5.4439, device='cuda:0')","tensor(3.3627, device='cuda:0')","tensor(14.7805, device='cuda:0')","tensor(0., device='cuda:0')"
86,"tensor(0.0389, device='cuda:0')","tensor(0.0496, device='cuda:0')","tensor(0.0409, device='cuda:0')","tensor(0.0515, device='cuda:0')","tensor(5.1930, device='cuda:0')","tensor(3.1412, device='cuda:0')","tensor(13.6692, device='cuda:0')","tensor(0., device='cuda:0')"
87,"tensor(0.0352, device='cuda:0')","tensor(0.0523, device='cuda:0')","tensor(0.0364, device='cuda:0')","tensor(0.0540, device='cuda:0')","tensor(4.2729, device='cuda:0')","tensor(2.9656, device='cuda:0')","tensor(12.1725, device='cuda:0')","tensor(0., device='cuda:0')"
88,"tensor(0.0406, device='cuda:0')","tensor(0.0465, device='cuda:0')","tensor(0.0447, device='cuda:0')","tensor(0.0477, device='cuda:0')","tensor(5.2127, device='cuda:0')","tensor(3.3944, device='cuda:0')","tensor(14.5230, device='cuda:0')","tensor(0., device='cuda:0')"
89,"tensor(0.0361, device='cuda:0')","tensor(0.0545, device='cuda:0')","tensor(0.0375, device='cuda:0')","tensor(0.0547, device='cuda:0')","tensor(4.3932, device='cuda:0')","tensor(3.1196, device='cuda:0')","tensor(12.7170, device='cuda:0')","tensor(0., device='cuda:0')"
90,"tensor(0.0346, device='cuda:0')","tensor(0.0453, device='cuda:0')","tensor(0.0366, device='cuda:0')","tensor(0.0506, device='cuda:0')","tensor(4.2171, device='cuda:0')","tensor(3.0200, device='cuda:0')","tensor(12.5838, device='cuda:0')","tensor(0., device='cuda:0')"
91,"tensor(0.0371, device='cuda:0')","tensor(0.0543, device='cuda:0')","tensor(0.0406, device='cuda:0')","tensor(0.0566, device='cuda:0')","tensor(4.7627, device='cuda:0')","tensor(3.0952, device='cuda:0')","tensor(13.0599, device='cuda:0')","tensor(0., device='cuda:0')"
92,"tensor(0.0365, device='cuda:0')","tensor(0.0532, device='cuda:0')","tensor(0.0390, device='cuda:0')","tensor(0.0563, device='cuda:0')","tensor(4.7537, device='cuda:0')","tensor(2.9802, device='cuda:0')","tensor(12.7986, device='cuda:0')","tensor(0., device='cuda:0')"
93,"tensor(0.0384, device='cuda:0')","tensor(0.0486, device='cuda:0')","tensor(0.0405, device='cuda:0')","tensor(0.0490, device='cuda:0')","tensor(4.7733, device='cuda:0')","tensor(3.2463, device='cuda:0')","tensor(13.7235, device='cuda:0')","tensor(0., device='cuda:0')"
94,"tensor(0.0372, device='cuda:0')","tensor(0.0481, device='cuda:0')","tensor(0.0399, device='cuda:0')","tensor(0.0502, device='cuda:0')","tensor(4.4635, device='cuda:0')","tensor(3.1527, device='cuda:0')","tensor(13.1186, device='cuda:0')","tensor(0., device='cuda:0')"
95,"tensor(0.0341, device='cuda:0')","tensor(0.0497, device='cuda:0')","tensor(0.0367, device='cuda:0')","tensor(0.0537, device='cuda:0')","tensor(4.3498, device='cuda:0')","tensor(2.9401, device='cuda:0')","tensor(12.3181, device='cuda:0')","tensor(0., device='cuda:0')"
96,"tensor(0.0311, device='cuda:0')","tensor(0.0499, device='cuda:0')","tensor(0.0344, device='cuda:0')","tensor(0.0481, device='cuda:0')","tensor(3.9090, device='cuda:0')","tensor(2.7532, device='cuda:0')","tensor(11.2536, device='cuda:0')","tensor(0., device='cuda:0')"
97,"tensor(0.0375, device='cuda:0')","tensor(0.0366, device='cuda:0')","tensor(0.0387, device='cuda:0')","tensor(0.0366, device='cuda:0')","tensor(4.6411, device='cuda:0')","tensor(3.0189, device='cuda:0')","tensor(12.7861, device='cuda:0')","tensor(0., device='cuda:0')"
98,"tensor(0.0382, device='cuda:0')","tensor(0.0520, device='cuda:0')","tensor(0.0405, device='cuda:0')","tensor(0.0554, device='cuda:0')","tensor(4.7601, device='cuda:0')","tensor(3.1540, device='cuda:0')","tensor(13.4571, device='cuda:0')","tensor(0., device='cuda:0')"
99,"tensor(0.0352, device='cuda:0')","tensor(0.0550, device='cuda:0')","tensor(0.0378, device='cuda:0')","tensor(0.0537, device='cuda:0')","tensor(4.0728, device='cuda:0')","tensor(3.0710, device='cuda:0')","tensor(12.4735, device='cuda:0')","tensor(0., device='cuda:0')"
100,"tensor(0.0388, device='cuda:0')","tensor(0.0513, device='cuda:0')","tensor(0.0414, device='cuda:0')","tensor(0.0532, device='cuda:0')","tensor(4.7483, device='cuda:0')","tensor(3.2930, device='cuda:0')","tensor(13.4766, device='cuda:0')","tensor(0., device='cuda:0')"
101,"tensor(0.0378, device='cuda:0')","tensor(0.0465, device='cuda:0')","tensor(0.0406, device='cuda:0')","tensor(0.0481, device='cuda:0')","tensor(4.8227, device='cuda:0')","tensor(3.1563, device='cuda:0')","tensor(13.2820, device='cuda:0')","tensor(0., device='cuda:0')"
